SetTemp 	  MeasuredTemp 	 hourDiff 	 minuteDiff 	 Output 
17	20	0	0	20
16	20	6	12	21
16	21	6	50	20
16	20	2	17	20
16	20	0	37	20
16	20	0	0	20
17	20	0	0	20
18	20	0	0	20
18	20	1	32	20
18	20	7	25	20
20	20	0	2	20
17	20	1	21	20
20	20	0	17	20
20	20	0	8	20
20	20	0	52	21
20	21	3	24	20
20	20	0	2	20
17	20	1	20	20
17	20	2	0	20
17	20	2	10	19
17	19	1	16	19
20	19	0	24	20
20	20	0	8	20
20	20	1	8	20
20	20	0	22	20
20	20	0	12	20
20	20	0	39	20
20	20	1	29	20
20	20	0	22	20
20	20	0	9	20
20	20	1	17	20
20	20	4	52	20
22	20	0	20	20
17	20	0	0	20
20	20	0	6	20
20	20	3	4	21
20	21	2	23	22
20	22	0	10	22
17	22	5	19	21
17	21	1	36	21
20	21	1	33	20
20	20	4	20	20
20	20	11	5	20
22	20	0	0	20
17	20	0	11	20
17	20	5	29	19
17	19	1	22	19
20	19	0	21	20
20	20	0	8	20
20	20	0	12	20
20	20	0	38	20
20	20	0	31	20
22	20	0	25	20
22	20	0	8	21
22	21	0	11	22
22	22	0	12	22
22	22	0	47	22
22	22	0	24	22
22	22	1	45	22
22	22	0	25	22
22	22	0	17	22
22	22	1	18	22
22	22	1	45	22
22	22	0	20	22
22	22	0	9	22
22	22	1	1	22
22	22	1	38	22
22	22	0	19	22
22	22	0	10	22
22	22	0	48	22
22	22	1	28	22
22	22	0	21	22
17	22	0	0	22
20	22	0	0	22
22	22	0	0	22
17	22	0	0	22
17	22	0	9	22
17	22	0	51	22
17	22	1	26	22
17	22	2	28	21
17	21	3	17	20
17	20	0	8	20
20	20	6	55	20
20	20	7	42	20
22	20	0	1	20
17	20	0	0	20
20	20	3	7	20
17	20	0	51	20
17	20	6	39	20
20	20	0	23	20
20	20	0	9	20
20	20	1	33	20
20	20	5	7	20
22	20	0	22	20
22	20	0	8	21
22	21	0	10	22
22	22	0	10	22
22	22	0	59	22
22	22	0	23	22
22	22	0	17	22
22	22	0	31	22
22	22	1	39	22
22	22	0	21	22
22	22	0	10	22
22	22	0	53	22
22	22	1	52	22
22	22	0	10	22
17	22	0	16	22
17	22	1	20	22
17	22	2	28	21
17	21	3	12	20
17	20	1	27	20
20	20	9	41	20
17	20	0	16	20
17	20	2	11	20
20	20	2	36	20
17	20	7	8	20
20	20	1	47	20
22	20	0	1	20
17	20	10	4	20
20	20	0	1	20
22	20	0	21	20
17	20	0	0	20
20	20	0	3	20
20	20	0	12	21
20	21	0	46	20
20	20	0	49	20
22	20	0	27	21
22	21	0	7	21
20	21	0	0	21
22	21	0	1	22
22	22	2	13	22
22	22	0	16	22
22	22	0	5	22
22	22	0	6	22
22	22	0	7	22
22	22	0	17	22
17	22	0	28	22
17	22	1	16	21
17	21	1	59	20
17	20	2	57	20
17	20	0	15	20
20	20	0	21	20
20	20	0	9	21
20	21	1	28	20
20	20	3	2	20
20	20	0	22	20
20	20	0	9	21
20	21	1	6	20
20	20	4	4	20
20	20	0	21	20
20	20	0	9	21
20	21	1	13	21
22	21	0	24	21
17	21	0	2	22
17	22	0	1	22
20	22	0	12	22
22	22	3	56	22
17	22	0	55	21
17	21	2	3	20
17	20	2	45	20
17	20	1	18	20
20	20	0	23	20
20	20	0	9	21
20	21	0	54	20
20	20	1	58	20
20	20	0	21	20
20	20	0	10	21
20	21	0	56	20
20	20	4	54	20
17	20	0	59	20
17	20	2	55	20
20	20	0	24	20
20	20	0	7	21
20	21	1	13	20
20	20	1	11	20
17	20	1	50	20
17	20	3	33	20
17	20	2	3	20
20	20	0	23	20
20	20	0	8	20
20	20	0	11	21
20	21	0	31	20
20	20	0	59	20
20	20	0	21	20
20	20	0	9	21
20	21	0	54	20
20	20	4	23	20
20	20	0	20	20
20	20	0	8	21
20	21	1	16	20
20	20	2	17	20
17	20	0	34	20
17	20	2	19	20
22	20	0	14	20
17	20	0	0	20
20	20	0	0	20
22	20	0	0	20
22	20	0	6	21
22	21	0	5	22
22	22	0	54	21
22	21	0	15	22
22	22	0	7	22
22	22	0	19	22
17	22	0	8	22
17	22	0	30	21
17	21	1	27	20
17	20	2	30	20
17	20	2	32	20
20	20	0	18	20
20	20	0	13	21
20	21	0	31	20
20	20	0	28	20
17	20	0	31	20
17	20	7	52	20
17	20	1	26	20
20	20	0	16	20
20	20	0	5	20
20	20	0	12	21
20	21	0	24	20
20	20	1	38	20
20	20	0	15	20
20	20	0	2	21
20	21	0	45	20
20	20	1	22	20
20	20	0	15	20
20	20	0	4	21
20	21	0	37	20
20	20	0	5	20
17	20	0	51	20
17	20	1	42	20
17	20	2	26	19
17	19	3	12	19
20	19	0	19	20
20	20	0	5	20
20	20	0	8	20
20	20	0	36	20
20	20	0	16	20
20	20	0	12	21
20	21	0	19	20
20	20	0	4	20
17	20	0	11	20
17	20	1	12	20
17	20	2	34	19
17	19	1	24	19
20	19	0	18	20
20	20	0	4	20
20	20	0	7	20
20	20	0	6	21
20	21	0	22	20
20	20	0	13	20
20	20	0	16	20
20	20	2	3	20
22	20	0	16	21
22	21	0	4	22
22	22	0	6	22
22	22	0	27	22
22	22	3	48	22
17	22	0	34	21
17	21	2	3	20
17	20	2	52	20
17	20	3	1	20
20	20	0	17	20
20	20	0	7	21
20	21	0	37	20
20	20	2	5	20
22	20	0	15	21
22	21	0	5	22
22	22	0	6	22
22	22	0	30	22
22	22	0	35	22
17	22	3	51	21
17	21	1	58	21
20	21	0	4	21
22	21	0	16	22
22	22	0	9	22
22	22	0	38	22
22	22	1	13	21
22	21	0	12	22
22	22	0	4	22
22	22	0	1	22
17	22	0	0	22
20	22	1	11	22
20	22	1	12	22
17	22	0	34	21
17	21	1	56	20
17	20	2	38	20
17	20	1	56	20
20	20	0	17	20
20	20	0	8	21
20	21	0	33	20
20	20	1	56	20
20	20	0	14	20
20	20	0	17	21
20	21	0	19	20
20	20	1	33	20
20	20	0	15	20
20	20	0	9	21
20	21	0	43	20
20	20	1	40	20
20	20	0	15	20
20	20	0	8	21
20	21	0	40	20
20	20	0	38	20
17	20	0	31	20
20	20	0	56	20
20	20	0	13	20
20	20	0	5	21
20	21	0	23	21
22	21	0	12	22
22	22	0	6	22
22	22	1	39	22
22	22	3	2	22
17	22	4	0	21
17	21	3	8	21
20	21	0	4	20
20	20	1	24	20
17	20	3	49	20
17	20	6	2	20
20	20	0	0	20
22	20	0	5	20
17	20	2	12	20
17	20	0	19	20
20	20	0	14	20
20	20	0	5	20
20	20	0	8	21
20	21	0	11	21
22	21	0	15	22
22	22	0	40	21
22	21	0	16	22
22	22	0	7	22
22	22	0	29	22
22	22	0	43	21
22	21	0	4	21
17	21	1	21	20
17	20	2	4	20
17	20	3	27	20
17	20	0	1	20
20	20	0	14	20
20	20	0	5	20
20	20	1	48	20
20	20	0	15	20
20	20	0	8	21
20	21	0	38	20
20	20	0	11	20
17	20	1	8	20
17	20	1	11	20
20	20	0	15	20
20	20	0	7	21
20	21	1	29	20
20	20	2	26	20
20	20	0	16	20
20	20	0	33	20
22	20	0	14	21
22	21	0	4	21
17	21	0	0	21
20	21	0	1	22
20	22	1	3	22
22	22	4	22	22
17	22	4	51	21
17	21	2	41	21
20	21	0	4	20
20	20	3	57	20
20	20	0	14	20
20	20	0	5	21
20	21	1	2	20
20	20	1	20	20
20	20	0	14	20
20	20	0	11	21
20	21	0	30	20
20	20	2	49	20
22	20	0	16	21
22	21	0	4	22
22	22	0	34	21
22	21	0	12	21
17	21	0	0	21
20	21	0	0	21
22	21	0	0	21
17	21	0	0	21
20	21	0	1	22
20	22	5	46	22
17	22	3	27	21
17	21	2	55	20
17	20	0	19	20
20	20	0	36	20
22	20	0	0	20
17	20	0	0	20
20	20	0	0	20
22	20	0	15	21
22	21	0	3	22
22	22	0	8	22
22	22	0	27	22
22	22	0	46	21
22	21	0	15	22
22	22	0	6	22
22	22	0	30	22
22	22	1	28	21
22	21	0	16	22
22	22	0	45	21
22	21	0	16	22
22	22	0	47	21
22	21	0	13	22
22	22	0	6	22
22	22	0	32	22
22	22	0	3	22
17	22	0	30	22
20	22	0	6	21
20	21	0	48	21
22	21	0	17	21
20	21	0	0	21
22	21	0	1	22
22	22	0	8	22
22	22	0	29	22
22	22	0	45	21
22	21	0	13	22
22	22	0	6	22
22	22	0	27	22
17	22	0	44	22
17	22	0	12	22
20	22	0	0	22
22	22	5	15	22
17	22	4	5	21
17	21	1	54	20
17	20	1	51	20
17	20	0	7	20
20	20	0	15	20
20	20	0	5	21
20	21	0	38	20
20	20	1	12	20
20	20	0	14	20
20	20	0	10	21
20	21	0	28	20
20	20	0	42	20
20	20	0	15	20
20	20	0	8	21
20	21	0	32	20
20	20	0	42	20
20	20	0	13	20
20	20	0	2	20
17	20	0	7	21
17	21	0	31	20
17	20	0	25	20
20	20	0	56	20
20	20	0	1	20
22	20	0	0	20
17	20	1	56	20
20	20	0	13	20
20	20	0	3	21
20	21	2	18	21
22	21	0	13	22
22	22	0	3	22
22	22	0	46	22
22	22	3	6	22
17	22	1	55	21
17	21	1	31	20
17	20	1	38	20
17	20	1	39	20
17	20	1	3	20
20	20	0	16	20
20	20	0	6	20
20	20	0	49	20
20	20	0	15	20
20	20	1	4	20
20	20	0	19	20
20	20	0	59	20
20	20	0	15	20
20	20	0	6	21
20	21	0	36	20
20	20	0	41	20
20	20	0	14	20
20	20	1	9	20
20	20	0	16	20
20	20	0	47	20
20	20	0	16	20
20	20	0	38	20
20	20	0	14	20
20	20	0	1	20
22	20	0	0	20
17	20	0	0	20
20	20	0	0	20
22	20	0	0	20
17	20	0	0	20
20	20	0	4	21
20	21	0	44	20
20	20	1	35	20
22	20	0	15	21
22	21	0	4	22
22	22	0	5	22
22	22	0	25	22
22	22	0	38	21
22	21	0	13	22
22	22	0	5	22
22	22	0	37	22
22	22	1	10	21
22	21	0	11	21
17	21	0	3	22
17	22	1	3	21
17	21	1	34	20
17	20	1	36	20
17	20	1	35	20
17	20	0	45	20
20	20	0	0	20
22	20	0	16	20
22	20	0	5	20
22	20	0	4	20
17	20	0	3	21
17	21	0	19	21
20	21	0	13	20
20	20	0	24	20
20	20	0	16	20
20	20	0	6	21
20	21	0	30	20
20	20	0	13	20
20	20	0	15	20
20	20	0	8	21
20	21	0	23	20
20	20	0	28	20
20	20	0	18	20
20	20	0	6	21
20	21	0	21	20
20	20	0	16	20
20	20	0	14	20
20	20	0	7	21
20	21	0	25	20
20	20	0	26	20
22	20	0	23	21
22	21	0	3	21
17	21	0	0	21
20	21	0	0	21
22	21	0	0	21
17	21	0	0	21
20	21	0	45	20
20	20	0	3	20
22	20	0	17	21
22	21	0	8	22
22	22	1	13	21
22	21	0	15	22
22	22	0	46	21
22	21	0	16	22
22	22	0	48	21
22	21	0	15	22
22	22	0	7	22
22	22	0	34	22
22	22	5	35	21
22	21	0	14	22
22	22	0	5	22
22	22	0	41	22
17	22	0	9	22
17	22	1	5	21
17	21	1	39	20
17	20	1	46	20
17	20	1	41	20
17	20	0	3	20
20	20	0	14	20
20	20	0	6	20
20	20	0	4	21
20	21	0	27	20
20	20	0	33	20
20	20	0	14	20
20	20	0	5	21
20	21	0	0	21
22	21	0	0	21
17	21	0	0	21
20	21	0	0	21
22	21	0	1	21
17	21	0	0	21
20	21	0	0	22
20	22	0	18	21
20	21	0	13	20
20	20	0	50	20
21	20	0	0	20
22	20	0	0	20
17	20	0	27	20
17	20	1	58	20
17	20	1	43	19
17	19	0	20	19
20	19	0	0	19
22	19	0	8	19
17	19	0	0	19
20	19	0	8	20
20	20	0	6	20
20	20	0	6	20
20	20	0	36	20
20	20	0	17	20
20	20	0	36	20
22	20	0	21	21
22	21	0	6	22
22	22	0	31	21
22	21	0	18	22
22	22	0	36	21
22	21	0	16	22
22	22	0	8	22
22	22	0	18	22
22	22	0	29	21
22	21	0	15	22
22	22	0	37	21
22	21	0	17	22
22	22	0	3	22
22	22	0	36	22
22	22	0	30	21
22	21	0	13	21
17	21	0	0	21
20	21	0	3	22
20	22	0	44	21
20	21	0	41	21
22	21	0	0	21
17	21	0	0	20
17	20	1	10	20
17	20	1	19	20
17	20	1	40	19
17	19	2	7	18
17	18	1	12	18
20	18	0	17	19
20	19	0	5	20
20	20	0	7	20
20	20	0	8	20
20	20	0	9	20
17	20	0	23	20
17	20	0	18	20
17	20	0	47	19
17	19	1	25	18
17	18	4	39	18
17	18	3	8	18
17	18	0	32	18
22	18	0	0	18
17	18	2	22	18
20	18	0	0	18
22	18	0	18	18
22	18	0	4	18
22	18	0	7	19
22	19	0	6	20
22	20	0	1	20
17	20	0	0	20
20	20	0	0	20
22	20	0	0	20
17	20	0	34	19
17	19	0	23	18
17	18	0	55	18
17	18	1	55	18
17	18	2	31	17
17	17	2	46	17
20	17	0	19	18
20	18	0	5	18
20	18	0	8	18
20	18	0	8	19
20	19	0	9	20
20	20	0	13	20
20	20	0	12	20
20	20	0	23	20
20	20	0	24	20
20	20	0	3	20
17	20	0	26	20
17	20	0	13	20
17	20	0	29	19
17	19	0	55	18
17	18	4	18	18
17	18	1	54	18
17	18	2	27	17
17	17	0	7	17
20	17	0	0	17
22	17	0	15	18
22	18	0	4	18
22	18	0	7	18
22	18	0	6	19
22	19	0	8	20
22	20	0	9	20
22	20	0	11	20
22	20	0	2	20
17	20	0	0	20
20	20	0	29	20
20	20	0	20	20
20	20	0	34	20
20	20	0	18	20
20	20	0	39	20
20	20	0	1	20
22	20	0	0	20
17	20	0	25	20
17	20	0	50	19
17	19	1	13	18
17	18	1	25	18
17	18	1	51	18
17	18	1	16	18
22	18	0	13	18
17	18	0	0	18
20	18	0	4	18
17	18	0	1	18
17	18	0	26	18
20	18	0	15	18
20	18	0	7	19
20	19	0	8	20
20	20	0	9	20
20	20	0	11	20
20	20	0	26	20
20	20	0	23	20
20	20	0	29	20
20	20	0	21	20
20	20	0	33	20
20	20	0	18	20
20	20	0	36	20
20	20	0	17	20
20	20	0	39	20
20	20	0	17	20
20	20	0	40	20
20	20	0	16	20
20	20	0	42	20
20	20	0	17	20
20	20	0	46	20
20	20	0	17	20
20	20	0	47	20
20	20	0	16	20
20	20	0	47	20
20	20	0	16	20
20	20	0	0	20
22	20	0	8	21
22	21	0	9	22
22	22	0	8	22
22	22	0	9	22
22	22	0	14	21
22	21	0	18	22
22	22	0	40	21
22	21	0	17	22
22	22	0	39	21
22	21	0	17	22
22	22	0	39	21
22	21	0	17	22
22	22	0	46	21
22	21	0	15	22
22	22	0	10	22
22	22	0	21	22
22	22	0	25	21
22	21	0	16	22
22	22	0	7	22
22	22	0	23	22
22	22	0	3	22
17	22	0	13	21
17	21	0	30	20
17	20	0	43	20
17	20	1	6	20
17	20	1	26	19
17	19	1	25	18
17	18	1	50	18
17	18	1	23	18
20	18	0	18	18
20	18	0	5	19
20	19	0	7	20
20	20	0	7	20
20	20	0	10	20
20	20	0	29	20
20	20	0	20	20
20	20	0	30	20
22	20	0	0	20
22	20	0	17	20
22	20	0	8	21
22	21	0	9	22
22	22	0	29	21
22	21	0	24	22
22	22	0	29	21
22	21	0	22	22
22	22	0	29	21
22	21	0	24	22
22	22	0	13	22
22	22	0	17	22
22	22	0	6	22
17	22	0	0	22
20	22	0	24	21
20	21	0	41	20
20	20	0	48	20
20	20	0	13	20
22	20	0	0	20
17	20	0	2	20
17	20	0	31	20
20	20	0	0	20
22	20	0	0	20
17	20	0	0	20
20	20	0	9	20
22	20	0	0	20
17	20	0	0	20
20	20	0	0	20
22	20	0	16	21
22	21	0	3	21
17	21	0	0	21
20	21	0	1	22
20	22	0	38	21
20	21	0	19	21
22	21	0	0	21
17	21	0	0	21
20	21	0	41	20
20	20	2	12	20
20	20	0	14	20
22	20	0	0	20
17	20	0	1	20
17	20	0	1	20
22	20	0	5	21
22	21	0	7	22
22	22	0	36	21
22	21	0	18	22
22	22	0	43	21
22	21	0	17	22
22	22	0	40	21
22	21	0	2	21
17	21	0	0	21
20	21	0	35	21
17	21	0	0	20
17	20	0	49	20
17	20	1	15	20
17	20	1	35	19
17	19	2	5	18
17	18	1	46	18
20	18	0	18	19
20	19	0	5	20
20	20	0	7	20
20	20	0	8	20
20	20	0	32	20
20	20	0	18	20
20	20	0	57	20
20	20	0	15	20
20	20	0	40	20
20	20	0	16	20
20	20	0	7	21
20	21	0	35	20
20	20	1	9	20
20	20	0	15	20
20	20	0	7	21
20	21	0	34	20
20	20	0	48	20
20	20	0	17	20
20	20	0	9	21
20	21	0	23	20
20	20	0	0	20
17	20	0	32	20
17	20	1	18	20
17	20	0	32	20
20	20	0	15	20
20	20	0	5	20
20	20	0	10	21
20	21	0	25	20
20	20	0	26	20
22	20	0	0	20
22	20	0	16	20
22	20	0	5	21
22	21	0	7	22
22	22	0	35	21
22	21	0	17	22
22	22	0	53	21
22	21	0	16	22
22	22	0	58	22
17	22	0	0	21
17	21	0	40	20
17	20	1	18	20
17	20	1	48	20
17	20	2	13	19
17	19	0	13	19
20	19	0	0	19
22	19	0	14	20
22	20	0	5	20
22	20	0	1	20
17	20	0	3	20
22	20	0	0	20
17	20	0	1	20
17	20	0	30	20
17	20	0	14	20
20	20	0	18	20
20	20	0	53	20
20	20	0	14	20
20	20	0	8	21
20	21	0	27	20
20	20	0	20	20
20	20	0	12	20
22	20	0	0	20
17	20	0	13	20
17	20	0	26	20
17	20	2	59	20
17	20	2	0	19
17	19	0	8	19
20	19	0	14	20
20	20	0	4	20
20	20	0	6	20
20	20	0	35	20
20	20	0	16	20
20	20	0	5	21
20	21	0	27	20
20	20	0	23	20
20	20	0	16	20
20	20	3	57	20
20	20	0	15	20
20	20	0	9	21
20	21	0	39	20
20	20	0	47	20
17	20	0	22	20
17	20	2	5	20
17	20	3	3	19
17	19	1	59	19
20	19	0	17	20
20	20	0	5	20
20	20	0	7	20
20	20	0	45	20
20	20	0	14	20
20	20	0	17	20
17	20	0	33	20
17	20	1	9	20
17	20	2	23	19
17	19	3	39	18
17	18	1	41	18
20	18	0	14	19
20	19	0	4	20
20	20	0	5	20
20	20	0	4	20
20	20	0	42	20
20	20	0	15	20
20	20	0	13	21
20	21	0	14	20
20	20	0	15	20
20	20	0	17	20
20	20	0	5	21
20	21	0	25	20
20	20	1	3	20
22	20	0	20	21
22	21	0	5	22
22	22	0	37	21
22	21	0	14	21
17	21	0	2	22
17	22	0	36	21
17	21	0	38	20
17	20	1	20	20
17	20	1	51	20
17	20	2	31	19
17	19	0	40	19
20	19	0	16	20
20	20	0	5	20
20	20	0	6	20
20	20	0	44	20
20	20	0	15	20
20	20	0	47	20
20	20	0	16	20
20	20	0	58	20
20	20	0	15	20
20	20	0	10	21
20	21	0	29	20
20	20	1	4	20
20	20	0	15	20
20	20	0	8	21
20	21	0	45	20
20	20	1	8	20
20	20	0	15	20
20	20	0	6	21
20	21	0	50	20
20	20	3	20	20
22	20	0	13	21
22	21	0	3	22
22	22	0	5	22
22	22	0	47	22
22	22	3	20	22
17	22	2	49	21
17	21	2	7	20
17	20	1	54	20
20	20	1	3	20
20	20	0	5	20
22	20	0	10	20
22	20	0	4	21
22	21	0	5	22
22	22	0	42	21
22	21	0	15	22
22	22	0	45	21
22	21	0	17	22
22	22	0	39	21
22	21	0	14	21
17	21	0	3	22
17	22	0	41	21
17	21	3	4	20
17	20	2	1	20
17	20	3	21	20
20	20	0	16	20
20	20	0	6	21
20	21	0	2	21
17	21	0	14	21
20	21	0	19	20
20	20	1	4	20
20	20	0	14	20
20	20	0	8	21
20	21	0	41	20
20	20	0	44	20
17	20	0	16	20
17	20	1	22	20
17	20	2	13	19
17	19	2	36	19
20	19	0	19	20
20	20	0	5	20
20	20	0	5	20
20	20	0	37	20
20	20	0	16	20
20	20	0	39	20
17	20	0	17	20
17	20	0	59	20
17	20	1	15	19
17	19	3	29	19
20	19	0	14	20
20	20	0	4	20
20	20	0	5	20
20	20	0	46	20
20	20	0	17	20
20	20	0	47	20
20	20	0	16	20
20	20	0	59	20
20	20	0	16	20
20	20	0	5	21
20	21	0	37	20
20	20	1	4	20
22	20	0	17	21
22	21	0	9	22
22	22	0	6	22
22	22	0	26	22
22	22	0	41	21
22	21	0	15	22
22	22	0	7	22
22	22	0	33	22
22	22	0	55	21
22	21	0	16	22
22	22	0	8	22
22	22	0	14	22
17	22	0	12	22
17	22	0	25	21
17	21	0	50	20
17	20	1	14	20
17	20	1	30	20
17	20	1	54	19
17	19	2	0	18
17	18	0	33	18
20	18	0	17	19
20	19	0	5	20
20	20	0	6	20
20	20	0	7	20
20	20	0	33	20
20	20	0	18	20
20	20	0	42	20
20	20	0	18	20
20	20	0	4	21
20	21	0	24	20
20	20	0	17	20
20	20	0	20	20
20	20	1	0	20
20	20	0	15	20
20	20	0	9	21
20	21	0	29	20
20	20	0	17	20
17	20	0	19	20
17	20	1	8	20
17	20	1	24	19
17	19	1	30	19
20	19	0	19	20
20	20	0	5	20
20	20	0	7	20
20	20	0	9	21
20	21	0	19	20
20	20	0	17	20
20	20	0	15	20
20	20	0	41	20
22	20	0	18	21
22	21	0	7	22
22	22	0	34	21
22	21	0	19	22
22	22	0	9	22
22	22	0	19	22
22	22	0	11	21
22	21	0	16	22
22	22	0	10	22
22	22	0	21	22
22	22	0	29	21
22	21	0	16	22
22	22	0	8	22
22	22	0	11	22
17	22	0	9	22
17	22	0	17	21
17	21	0	34	20
17	20	0	59	20
17	20	1	10	20
17	20	1	28	19
17	19	1	51	18
17	18	1	30	18
20	18	0	18	19
20	19	0	6	20
20	20	0	6	20
20	20	0	7	20
20	20	0	36	20
20	20	0	1	20
17	20	0	22	20
17	20	0	42	19
17	19	2	1	18
17	18	0	48	18
20	18	0	15	19
20	19	0	4	20
20	20	0	6	20
20	20	0	6	20
20	20	0	38	20
20	20	0	16	20
20	20	0	40	20
17	20	0	8	20
17	20	0	41	20
17	20	1	28	20
20	20	0	0	20
22	20	0	0	20
17	20	0	0	20
20	20	0	1	19
20	19	0	15	20
20	20	0	5	20
20	20	0	4	20
20	20	0	49	20
20	20	0	16	20
20	20	0	11	21
20	21	0	24	20
20	20	0	11	20
22	20	0	17	21
22	21	0	7	22
22	22	0	40	21
22	21	0	17	22
22	22	0	50	21
22	21	0	16	22
22	22	0	7	22
22	22	0	25	22
22	22	0	21	21
22	21	0	1	21
17	21	0	53	20
17	20	1	17	20
17	20	1	52	20
17	20	2	45	19
17	19	0	37	19
20	19	0	16	20
20	20	0	6	20
20	20	0	5	20
20	20	0	48	20
20	20	0	14	20
20	20	0	51	20
20	20	0	14	20
20	20	0	7	21
20	21	0	26	20
20	20	1	2	20
20	20	0	16	20
20	20	0	11	21
20	21	0	24	20
20	20	2	20	20
20	20	0	14	20
20	20	0	7	21
20	21	0	47	20
20	20	1	0	20
20	20	0	15	20
20	20	0	5	21
20	21	0	58	20
20	20	0	46	20
22	20	0	17	21
22	21	0	4	22
22	22	0	9	22
22	22	0	21	22
22	22	0	14	22
17	22	0	0	22
20	22	0	0	22
22	22	0	38	21
22	21	0	15	22
22	22	0	8	22
22	22	0	32	22
22	22	1	59	21
22	21	0	16	22
22	22	0	6	22
22	22	0	28	22
17	22	0	7	22
17	22	0	30	21
17	21	1	14	20
17	20	1	40	20
17	20	2	6	20
17	20	1	24	20
20	20	0	18	20
20	20	0	5	20
20	20	0	55	20
20	20	0	15	20
20	20	0	9	21
20	21	0	11	21
17	21	0	16	20
17	20	0	38	20
17	20	0	16	20
16	20	1	27	20
16	20	1	19	20
20	20	0	0	20
22	20	0	0	20
17	20	0	0	20
20	20	0	0	20
22	20	0	17	20
22	20	0	5	20
22	20	0	6	21
22	21	0	8	22
22	22	0	30	21
22	21	0	20	22
22	22	0	33	21
22	21	0	18	22
22	22	0	36	21
22	21	0	18	22
22	22	1	14	21
22	21	0	5	20
22	20	0	9	21
22	21	0	6	22
22	22	1	4	21
22	21	0	14	22
22	22	0	5	22
22	22	0	36	22
22	22	0	54	21
22	21	0	15	22
22	22	0	11	22
22	22	0	31	22
22	22	0	2	22
22	22	0	2	22
22	22	1	3	21
22	21	0	14	22
22	22	0	8	22
22	22	0	35	22
22	22	0	1	22
17	22	0	0	22
20	22	0	0	22
22	22	0	40	22
17	22	0	8	21
17	21	1	6	20
17	20	1	41	20
17	20	1	57	20
17	20	1	59	20
20	20	0	18	20
20	20	0	4	20
20	20	0	8	21
20	21	0	11	21
22	21	0	15	22
22	22	0	30	21
22	21	0	17	22
22	22	0	28	21
22	21	0	16	22
22	22	0	39	21
22	21	0	16	22
22	22	0	52	21
22	21	0	16	22
22	22	0	9	22
22	22	0	18	22
22	22	0	17	21
22	21	0	15	22
22	22	0	3	22
22	22	0	48	22
22	22	1	3	22
17	22	1	5	21
17	21	0	50	20
17	20	1	30	20
20	20	0	19	20
22	20	0	18	21
22	21	0	4	22
22	22	0	6	22
22	22	0	32	22
22	22	4	46	22
17	22	0	0	22
16	22	0	32	22
20	22	0	0	22
22	22	0	0	22
17	22	2	43	21
17	21	2	4	20
17	20	1	48	20
20	20	0	1	20
20	20	0	15	20
20	20	0	4	21
20	21	0	20	21
22	21	0	6	21
17	21	0	0	21
20	21	0	58	20
20	20	1	13	20
20	20	0	15	20
20	20	0	8	21
20	21	0	27	20
20	20	0	24	20
22	20	0	0	20
22	20	0	14	20
22	20	0	6	21
22	21	0	6	22
22	22	0	27	21
22	21	0	18	22
22	22	0	48	21
22	21	0	15	22
22	22	0	7	22
22	22	0	29	22
22	22	0	31	21
22	21	0	17	22
22	22	0	9	22
22	22	0	27	22
22	22	0	28	21
22	21	0	18	22
22	22	0	42	21
22	21	0	15	22
22	22	0	44	21
22	21	0	29	22
22	22	0	6	22
22	22	0	54	22
22	22	0	39	21
22	21	0	15	22
22	22	0	9	22
22	22	0	27	22
22	22	0	52	21
22	21	0	16	22
22	22	0	10	22
22	22	0	22	22
22	22	0	30	21
22	21	0	15	22
22	22	0	41	22
17	22	0	15	21
17	21	0	41	20
17	20	0	53	20
17	20	1	19	20
17	20	1	32	19
17	19	1	54	18
17	18	0	29	18
20	18	0	15	19
20	19	0	5	20
20	20	0	6	20
20	20	0	7	20
20	20	0	33	20
20	20	0	15	20
20	20	0	35	20
20	20	0	16	20
20	20	0	46	20
20	20	0	16	20
20	20	0	8	21
20	21	0	21	20
20	20	0	18	20
20	20	0	16	20
20	20	0	40	20
20	20	0	13	20
20	20	1	2	20
20	20	0	16	20
20	20	1	0	20
20	20	0	15	20
20	20	1	3	20
20	20	0	15	20
20	20	1	3	20
20	20	0	16	20
20	20	0	6	21
20	21	1	0	20
20	20	1	39	20
22	20	0	0	20
17	20	0	0	20
20	20	0	0	20
22	20	0	14	21
22	21	0	4	22
22	22	0	4	22
22	22	0	40	22
22	22	3	34	22
17	22	3	52	21
17	21	1	41	20
17	20	1	46	20
17	20	0	30	20
20	20	0	15	20
20	20	0	5	21
20	21	0	29	21
22	21	0	18	22
22	22	0	14	22
22	22	0	13	22
22	22	0	14	21
22	21	0	6	21
17	21	0	0	21
20	21	1	0	20
20	20	1	20	20
20	20	0	15	20
20	20	0	5	21
20	21	0	38	20
20	20	1	2	20
20	20	0	15	20
20	20	0	6	21
20	21	0	34	20
20	20	0	47	20
20	20	0	14	20
20	20	0	4	21
20	21	0	38	20
20	20	0	35	20
20	20	0	14	20
22	20	0	0	20
17	20	0	5	20
17	20	1	17	20
17	20	1	32	20
17	20	2	33	19
17	19	1	2	19
20	19	0	0	19
22	19	0	15	20
22	20	0	4	20
22	20	0	1	20
17	20	0	5	20
17	20	0	25	20
17	20	0	26	20
17	20	1	29	19
17	19	3	10	18
17	18	1	55	18
20	18	0	16	19
20	19	0	5	20
20	20	0	5	20
20	20	0	6	20
20	20	0	34	20
20	20	0	14	20
20	20	0	10	20
22	20	0	1	21
22	21	0	16	22
