Year	Month	Day	Hour	Minute	Second	Mode	Address	Status0	Status1	Status2	Status3
2016	1	18	7	49	16	TH	35	0	20	20	2
2016	1	18	7	54	16	TH	35	2	20	21	2
2016	1	18	8	17	12	TH	35	0	20	20	2
2016	1	18	8	40	0	TH	35	1	20	20	2
2016	1	18	8	56	4	TH	35	0	20	20	2
2016	1	18	9	4	4	TH	35	2	20	21	2
2016	1	18	9	22	20	TH	35	0	20	20	2
2016	1	18	9	32	36	TH	35	1	20	20	2
2016	1	18	9	56	36	TH	35	0	20	20	2
2016	1	18	10	7	20	TH	35	2	20	21	2
2016	1	18	10	22	4	TH	35	0	20	20	2
2016	1	18	10	40	20	TH	35	1	20	20	2
2016	1	18	10	56	56	TH	35	0	20	20	2
2016	1	18	12	2	20	TH	35	1	20	20	2
2016	1	18	12	17	52	TH	35	0	20	20	2
2016	1	18	12	30	16	TH	35	1	22	20	3
2016	1	18	12	30	20	TH	35	2	17	20	4
2016	1	18	12	57	0	TH	35	2	17	20	4
2016	1	18	13	20	44	TH	35	1	20	20	2
2016	1	18	13	42	28	TH	35	0	20	20	2
2016	1	18	14	32	48	TH	35	1	20	20	2
2016	1	18	14	48	24	TH	35	0	20	20	2
2016	1	18	14	56	24	TH	35	2	20	21	2
2016	1	18	15	20	28	TH	35	0	20	20	2
2016	1	18	15	43	32	TH	35	1	20	20	2
2016	1	18	15	59	32	TH	35	0	20	20	2
2016	1	18	16	49	24	TH	35	1	20	20	2
2016	1	18	17	5	24	TH	35	0	20	20	2
2016	1	18	17	47	32	TH	35	1	20	20	2
2016	1	18	18	3	48	TH	35	0	20	20	2
2016	1	18	18	9	40	TH	35	2	20	21	2
2016	1	18	18	43	12	TH	35	0	20	20	2
2016	1	18	19	22	56	TH	35	1	20	20	2
2016	1	18	19	36	24	TH	35	0	20	20	2
2016	1	18	19	44	32	TH	35	2	20	21	2
2016	1	18	21	28	32	TH	35	0	20	20	2
2016	1	18	22	8	16	TH	35	1	22	20	3
2016	1	18	22	23	8	TH	35	1	22	21	3
2016	1	18	22	28	0	TH	35	0	22	22	3
2016	1	18	22	34	16	TH	35	2	22	22	3
2016	1	18	23	0	32	TH	35	0	22	22	3
2016	1	18	23	13	0	TH	35	1	22	21	3
2016	1	18	23	27	44	TH	35	0	22	22	3
2016	1	18	23	28	48	TH	35	2	17	22	4
2016	1	19	0	21	16	TH	35	2	17	21	4
2016	1	19	1	27	52	TH	35	2	17	20	4
2016	1	19	2	38	52	TH	35	2	17	20	4
2016	1	19	3	52	28	TH	35	2	17	20	4
2016	1	19	5	0	20	TH	35	2	17	19	4
2016	1	19	6	17	40	TH	35	2	17	18	4
2016	1	19	6	30	0	TH	35	1	20	18	2
2016	1	19	6	45	36	TH	35	1	20	19	2
2016	1	19	6	50	56	TH	35	1	20	20	2
2016	1	19	6	55	48	TH	35	1	20	20	2
2016	1	19	7	1	36	TH	35	0	20	20	2
2016	1	19	7	34	4	TH	35	1	20	20	2
2016	1	19	7	51	36	TH	35	0	20	20	2
2016	1	19	8	22	16	TH	35	1	20	20	2
2016	1	19	8	39	48	TH	35	0	20	20	2
2016	1	19	9	15	4	TH	35	1	20	20	2
2016	1	19	9	32	28	TH	35	0	20	20	2
2016	1	19	10	4	4	TH	35	1	20	20	2
2016	1	19	10	23	16	TH	35	0	20	20	2
2016	1	19	11	2	32	TH	35	1	20	20	2
2016	1	19	11	18	12	TH	35	0	20	20	2
2016	1	19	11	57	8	TH	35	1	20	20	2
2016	1	19	12	12	24	TH	35	0	20	20	2
2016	1	19	13	6	32	TH	35	1	20	20	2
2016	1	19	13	21	44	TH	35	0	20	20	2
2016	1	19	13	31	4	TH	35	2	20	21	2
2016	1	19	13	59	28	TH	35	0	20	20	2
2016	1	19	15	11	20	TH	35	1	20	20	2
2016	1	19	15	26	8	TH	35	0	20	20	2
2016	1	19	16	15	44	TH	35	1	20	20	2
2016	1	19	16	29	36	TH	35	0	20	20	2
2016	1	19	16	38	32	TH	35	2	20	21	2
2016	1	19	17	3	32	TH	35	0	20	20	2
2016	1	19	19	43	8	TH	35	1	22	20	3
2016	1	19	19	57	32	TH	35	1	22	21	3
2016	1	19	20	1	4	TH	35	0	22	22	3
2016	1	19	20	11	20	TH	35	2	22	22	3
2016	1	19	20	31	32	TH	35	0	22	22	3
2016	1	19	20	54	40	TH	35	1	22	21	3
2016	1	19	21	8	24	TH	35	0	22	22	3
2016	1	19	21	13	20	TH	35	2	22	22	3
2016	1	19	21	41	56	TH	35	0	22	22	3
2016	1	19	22	31	48	TH	35	1	22	21	3
2016	1	19	22	44	40	TH	35	2	17	21	4
2016	1	19	22	46	40	TH	35	2	17	22	4
2016	1	19	23	41	24	TH	35	2	17	21	4
2016	1	20	0	44	12	TH	35	2	17	20	4
2016	1	20	2	10	24	TH	35	2	17	20	4
2016	1	20	3	22	44	TH	35	2	17	20	4
2016	1	20	4	37	48	TH	35	2	17	19	4
2016	1	20	5	51	36	TH	35	2	17	18	4
2016	1	20	6	30	0	TH	35	1	20	18	2
2016	1	20	6	46	48	TH	35	1	20	19	2
2016	1	20	6	51	44	TH	35	1	20	20	2
2016	1	20	6	56	36	TH	35	1	20	20	2
2016	1	20	7	4	8	TH	35	0	20	20	2
2016	1	20	7	34	56	TH	35	1	20	20	2
2016	1	20	7	52	24	TH	35	0	20	20	2
2016	1	20	8	28	28	TH	35	1	20	20	2
2016	1	20	8	45	24	TH	35	0	20	20	2
2016	1	20	9	26	4	TH	35	1	20	20	2
2016	1	20	9	42	8	TH	35	0	20	20	2
2016	1	20	10	41	5	TH	35	1	20	20	2
2016	1	20	10	55	52	TH	35	0	20	20	2
2016	1	20	10	59	28	TH	35	2	20	21	2
2016	1	20	11	35	40	TH	35	0	20	20	2
2016	1	20	12	18	20	TH	35	1	20	20	2
2016	1	20	12	32	40	TH	35	0	20	20	2
2016	1	20	12	36	16	TH	35	2	20	21	2
2016	1	20	13	17	0	TH	35	0	20	20	2
2016	1	20	14	20	20	TH	35	1	20	20	2
2016	1	20	14	34	36	TH	35	0	20	20	2
2016	1	20	14	38	12	TH	35	2	20	21	2
2016	1	20	15	33	20	TH	35	0	20	20	2
2016	1	20	15	53	44	TH	35	1	22	20	3
2016	1	20	16	8	4	TH	35	1	22	21	3
2016	1	20	16	12	56	TH	35	0	22	22	3
2016	1	20	16	18	44	TH	35	2	22	22	3
2016	1	20	16	44	36	TH	35	0	22	22	3
2016	1	20	17	22	8	TH	35	1	22	21	3
2016	1	20	17	35	36	TH	35	0	22	22	3
2016	1	20	17	45	0	TH	35	2	22	22	3
2016	1	20	18	10	52	TH	35	0	22	22	3
2016	1	20	19	26	24	TH	35	1	22	21	3
2016	1	20	19	40	40	TH	35	0	22	22	3
2016	1	20	19	45	8	TH	35	2	22	22	3
2016	1	20	20	10	16	TH	35	0	22	22	3
2016	1	20	20	22	48	TH	35	1	22	21	3
2016	1	20	20	36	12	TH	35	0	22	22	3
2016	1	20	20	40	12	TH	35	2	22	22	3
2016	1	20	21	33	44	TH	35	0	22	22	3
2016	1	20	22	27	52	TH	35	1	22	21	3
2016	1	20	22	42	8	TH	35	0	22	22	3
2016	1	20	22	46	36	TH	35	2	22	22	3
2016	1	20	23	29	21	TH	35	0	22	22	3
2016	1	20	23	30	8	TH	35	2	17	22	4
2016	1	21	0	3	12	TH	35	2	17	21	4
2016	1	21	1	11	8	TH	35	2	17	20	4
2016	1	21	2	46	44	TH	35	2	17	20	4
2016	1	21	4	14	8	TH	35	2	17	20	4
2016	1	21	5	41	16	TH	35	2	17	19	4
2016	1	21	6	30	0	TH	35	1	20	19	2
2016	1	21	6	47	4	TH	35	1	20	20	2
2016	1	21	6	51	56	TH	35	1	20	20	2
2016	1	21	6	58	16	TH	35	0	20	20	2
2016	1	21	7	36	44	TH	35	1	20	20	2
2016	1	21	7	51	36	TH	35	0	20	20	2
2016	1	21	7	58	44	TH	35	2	20	21	2
2016	1	21	8	23	28	TH	35	0	20	20	2
2016	1	21	8	34	40	TH	35	1	20	20	2
2016	1	21	8	47	36	TH	35	0	20	20	2
2016	1	21	8	52	56	TH	35	2	20	21	2
2016	1	21	9	22	24	TH	35	0	20	20	2
2016	1	21	10	21	8	TH	35	1	20	20	2
2016	1	21	10	35	52	TH	35	0	20	20	2
2016	1	21	10	41	40	TH	35	2	20	21	2
2016	1	21	11	11	32	TH	35	0	20	20	2
2016	1	21	12	10	16	TH	35	1	20	20	2
2016	1	21	12	25	0	TH	35	0	20	20	2
2016	1	21	12	30	48	TH	35	2	20	21	2
2016	1	21	13	28	36	TH	35	0	20	20	2
2016	1	21	15	9	16	TH	35	2	20	21	2
2016	1	21	16	15	44	TH	35	0	20	20	2
2016	1	21	19	5	40	TH	35	1	22	20	3
2016	1	21	19	18	0	TH	35	1	22	21	3
2016	1	21	19	20	40	TH	35	0	22	22	3
2016	1	21	19	27	48	TH	35	2	22	22	3
2016	1	21	20	4	56	TH	35	0	22	22	3
2016	1	21	23	35	8	TH	35	2	17	22	4
2016	1	21	23	35	56	TH	35	2	17	21	4
2016	1	22	1	17	40	TH	35	2	17	20	4
2016	1	22	3	2	28	TH	35	2	17	20	4
2016	1	22	4	55	36	TH	35	2	17	20	4
2016	1	22	6	30	0	TH	35	1	20	20	2
2016	1	22	6	47	16	TH	35	1	20	20	2
2016	1	22	6	52	8	TH	35	0	20	20	2
2016	1	22	6	59	44	TH	35	2	20	21	2
2016	1	22	8	1	4	TH	35	0	20	20	2
2016	1	22	8	2	24	TH	35	1	20	20	2
2016	1	22	8	16	16	TH	35	0	20	20	2
2016	1	22	8	18	8	TH	35	2	20	21	2
2016	1	22	9	4	28	TH	35	0	20	20	2
2016	1	22	10	41	44	TH	35	1	20	20	2
2016	1	22	10	56	0	TH	35	0	20	20	2
2016	1	22	11	0	52	TH	35	2	20	21	2
2016	1	22	11	40	52	TH	35	0	20	20	2
2016	1	22	13	4	16	TH	35	1	20	20	2
2016	1	22	13	18	32	TH	35	0	20	20	2
2016	1	22	13	23	28	TH	35	2	20	21	2
2016	1	22	14	19	40	TH	35	0	20	20	2
2016	1	22	15	49	8	TH	35	1	20	20	2
2016	1	22	16	3	20	TH	35	0	20	20	2
2016	1	22	16	8	20	TH	35	2	20	21	2
2016	1	22	16	49	24	TH	35	1	22	21	3
2016	1	22	17	6	12	TH	35	0	22	22	3
2016	1	22	17	12	0	TH	35	2	22	22	3
2016	1	22	17	34	44	TH	35	0	22	22	3
2016	1	22	18	6	24	TH	35	1	22	21	3
2016	1	22	18	20	12	TH	35	0	22	22	3
2016	1	22	18	25	8	TH	35	2	22	22	3
2016	1	22	18	54	36	TH	35	0	22	22	3
2016	1	22	19	51	4	TH	35	1	22	21	3
2016	1	22	20	5	21	TH	35	0	22	22	3
2016	1	22	20	10	44	TH	35	2	22	22	3
2016	1	22	20	42	32	TH	35	0	22	22	3
2016	1	22	21	33	8	TH	35	1	22	21	3
2016	1	22	21	47	56	TH	35	0	22	22	3
2016	1	22	21	52	48	TH	35	2	22	22	3
2016	1	22	22	23	36	TH	35	0	22	22	3
2016	1	23	0	22	32	TH	35	1	22	21	3
2016	1	23	0	30	0	TH	35	2	17	21	4
2016	1	23	3	59	44	TH	35	2	17	20	4
2016	1	23	5	31	32	TH	35	2	17	20	4
2016	1	23	7	12	44	TH	35	2	17	20	4
2016	1	23	8	0	0	TH	35	1	20	20	2
2016	1	23	8	17	8	TH	35	1	20	20	2
2016	1	23	8	22	0	TH	35	0	20	20	2
2016	1	23	8	32	12	TH	35	2	20	21	2
2016	1	23	8	51	20	TH	35	0	20	20	2
2016	1	23	9	8	20	TH	35	1	20	20	2
2016	1	23	9	23	41	TH	35	0	20	20	2
2016	1	23	9	33	4	TH	35	2	20	21	2
2016	1	23	9	52	48	TH	35	0	20	20	2
2016	1	23	10	6	12	TH	35	1	20	20	2
2016	1	23	10	23	12	TH	35	0	20	20	2
2016	1	23	11	21	4	TH	35	1	20	20	2
2016	1	23	11	38	28	TH	35	0	20	20	2
2016	1	23	12	44	32	TH	35	1	20	20	2
2016	1	23	12	59	16	TH	35	0	20	20	2
2016	1	23	14	43	20	TH	35	1	20	20	2
2016	1	23	14	59	36	TH	35	0	20	20	2
2016	1	23	15	43	12	TH	35	1	22	20	3
2016	1	23	16	1	8	TH	35	1	22	21	3
2016	1	23	16	6	28	TH	35	0	22	22	3
2016	1	23	16	46	20	TH	35	1	22	21	3
2016	1	23	17	1	52	TH	35	0	22	22	3
2016	1	23	17	49	44	TH	35	1	22	21	3
2016	1	23	18	4	36	TH	35	0	22	22	3
2016	1	23	19	5	0	TH	35	1	22	21	3
2016	1	23	19	19	32	TH	35	0	22	22	3
2016	1	23	19	28	32	TH	35	2	22	22	3
2016	1	23	19	56	48	TH	35	0	22	22	3
2016	1	23	22	12	4	TH	35	1	22	21	3
2016	1	23	22	26	20	TH	35	0	22	22	3
2016	1	23	22	37	0	TH	35	2	22	22	3
2016	1	23	23	6	36	TH	35	0	22	22	3
2016	1	24	0	15	52	TH	35	1	22	21	3
2016	1	24	0	30	0	TH	35	2	17	21	4
2016	1	24	0	31	0	TH	35	2	17	22	4
2016	1	24	1	27	48	TH	35	2	17	21	4
2016	1	24	2	19	40	TH	35	2	17	20	4
2016	1	24	3	22	4	TH	35	2	17	20	4
2016	1	24	4	39	24	TH	35	2	17	20	4
2016	1	24	6	11	28	TH	35	2	17	19	4
2016	1	24	7	59	32	TH	35	2	17	18	4
2016	1	24	8	0	0	TH	35	1	20	18	2
2016	1	24	8	15	16	TH	35	1	20	19	2
2016	1	24	8	19	44	TH	35	1	20	20	2
2016	1	24	8	25	32	TH	35	1	20	20	2
2016	1	24	8	31	44	TH	35	0	20	20	2
2016	1	24	9	8	8	TH	35	1	20	20	2
2016	1	24	9	25	4	TH	35	0	20	20	2
2016	1	24	10	5	0	TH	35	1	20	20	2
2016	1	24	10	23	16	TH	35	0	20	20	2
2016	1	24	10	56	40	TH	35	1	20	20	2
2016	1	24	11	14	4	TH	35	0	20	20	2
2016	1	24	12	0	36	TH	35	1	20	20	2
2016	1	24	12	15	48	TH	35	0	20	20	2
2016	1	24	12	23	56	TH	35	2	20	21	2
2016	1	24	12	58	24	TH	35	0	20	20	2
2016	1	24	13	28	44	TH	35	1	20	20	2
2016	1	24	13	43	53	TH	35	0	20	20	2
2016	1	24	14	36	4	TH	35	1	22	20	3
2016	1	24	14	53	20	TH	35	1	22	21	3
2016	1	24	14	59	36	TH	35	0	22	22	3
2016	1	24	15	42	28	TH	35	1	22	21	3
2016	1	24	15	58	12	TH	35	0	22	22	3
2016	1	24	16	4	4	TH	35	2	22	22	3
2016	1	24	16	32	40	TH	35	0	22	22	3
2016	1	24	18	1	20	TH	35	1	22	21	3
2016	1	24	18	14	44	TH	35	0	22	22	3
2016	1	24	18	18	20	TH	35	2	22	22	3
2016	1	24	20	15	40	TH	35	0	22	22	3
2016	1	24	22	8	52	TH	35	2	22	22	3
2016	1	24	22	9	48	TH	35	0	22	22	3
2016	1	24	23	8	28	TH	35	2	17	22	4
2016	1	24	23	13	32	TH	35	2	17	21	4
2016	1	25	1	36	52	TH	35	2	17	20	4
2016	1	25	4	59	20	TH	35	2	17	20	4
2016	1	25	6	30	0	TH	35	1	20	20	2
2016	1	25	6	47	36	TH	35	0	20	20	2
2016	1	25	6	53	48	TH	35	2	20	21	2
2016	1	25	7	23	40	TH	35	0	20	20	2
2016	1	25	8	19	16	TH	35	1	20	20	2
2016	1	25	8	34	32	TH	35	0	20	20	2
2016	1	25	8	40	48	TH	35	2	20	21	2
2016	1	25	9	17	48	TH	35	0	20	20	2
2016	1	25	9	39	20	TH	35	1	20	20	2
2016	1	25	9	53	40	TH	35	0	20	20	2
2016	1	25	9	59	28	TH	35	2	20	21	2
2016	1	25	10	18	52	TH	35	0	20	20	2
2016	1	25	10	50	12	TH	35	1	20	20	2
2016	1	25	11	3	36	TH	35	0	20	20	2
2016	1	25	11	15	40	TH	35	2	20	21	2
2016	1	25	11	33	32	TH	35	0	20	20	2
2016	1	25	16	34	56	TH	35	1	20	20	2
2016	1	25	16	50	4	TH	35	0	20	20	2
2016	1	25	17	2	32	TH	35	2	20	21	2
2016	1	25	17	28	20	TH	35	0	20	20	2
2016	1	25	19	11	12	TH	35	1	20	20	2
2016	1	25	19	25	28	TH	35	0	20	20	2
2016	1	25	19	30	48	TH	35	2	20	21	2
2016	1	25	19	48	0	TH	35	1	22	21	3
2016	1	25	20	4	12	TH	35	0	22	22	3
2016	1	25	21	9	52	TH	35	1	22	21	3
2016	1	25	21	25	4	TH	35	0	22	22	3
2016	1	25	22	54	52	TH	35	1	22	21	3
2016	1	25	23	10	36	TH	35	0	22	22	3
2016	1	25	23	20	24	TH	35	2	22	22	3
2016	1	25	23	33	28	TH	35	2	17	22	4
2016	1	25	23	44	32	TH	35	2	17	22	4
2016	1	26	0	9	48	TH	35	2	17	21	4
2016	1	26	1	12	48	TH	35	2	17	20	4
2016	1	26	2	41	32	TH	35	2	17	20	4
2016	1	26	4	33	48	TH	35	2	17	20	4
2016	1	26	6	30	0	TH	35	1	20	20	2
2016	1	26	6	49	16	TH	35	1	20	20	2
2016	1	26	6	54	16	TH	35	0	20	20	2
2016	1	26	7	48	8	TH	35	1	20	20	2
2016	1	26	8	3	0	TH	35	0	20	20	2
2016	1	26	8	13	40	TH	35	2	20	21	2
2016	1	26	8	36	0	TH	35	0	20	20	2
2016	1	26	9	11	4	TH	35	1	20	20	2
2016	1	26	9	26	8	TH	35	0	20	20	2
2016	1	26	9	35	4	TH	35	2	20	21	2
2016	1	26	10	3	8	TH	35	0	20	20	2
2016	1	26	10	44	20	TH	35	1	20	20	2
2016	1	26	10	59	56	TH	35	0	20	20	2
2016	1	26	11	7	32	TH	35	2	20	21	2
2016	1	26	11	41	48	TH	35	0	20	20	2
2016	1	26	12	25	48	TH	35	1	22	20	3
2016	1	26	12	45	28	TH	35	1	22	21	3
2016	1	26	12	52	8	TH	35	0	22	22	3
2016	1	26	13	24	40	TH	35	1	22	21	3
2016	1	26	13	30	28	TH	35	1	22	20	3
2016	1	26	13	40	16	TH	35	1	22	21	3
2016	1	26	13	45	36	TH	35	0	22	22	3
2016	1	26	14	10	56	TH	35	1	22	21	3
2016	1	26	14	20	44	TH	35	1	22	20	3
2016	1	26	14	27	52	TH	35	1	22	21	3
2016	1	26	14	31	52	TH	35	0	22	22	3
2016	1	26	15	20	0	TH	35	1	22	21	3
2016	1	26	15	37	20	TH	35	0	22	22	3
2016	1	26	16	32	8	TH	35	1	22	21	3
2016	1	26	16	52	44	TH	35	0	22	22	3
2016	1	26	16	57	40	TH	35	2	22	22	3
2016	1	26	17	36	28	TH	35	0	22	22	3
2016	1	26	19	21	9	TH	35	1	22	21	3
2016	1	26	19	35	24	TH	35	0	22	22	3
2016	1	26	19	43	0	TH	35	2	22	22	3
2016	1	26	20	26	36	TH	35	0	22	22	3
2016	1	26	20	28	20	TH	35	2	21	22	3
2016	1	26	20	28	24	TH	35	1	22	22	3
2016	1	26	20	43	8	TH	35	0	22	22	3
2016	1	26	20	53	24	TH	35	2	22	22	3
2016	1	26	21	24	32	TH	35	0	22	22	3
2016	1	26	21	57	0	TH	35	1	22	22	3
2016	1	26	22	16	44	TH	35	0	22	22	3
2016	1	26	23	1	21	TH	35	2	22	22	3
2016	1	26	23	2	36	TH	35	2	17	22	4
2016	1	26	23	3	24	TH	35	2	22	22	3
2016	1	26	23	4	0	TH	35	2	17	22	4
2016	1	26	23	31	8	TH	35	2	17	22	4
2016	1	27	0	23	8	TH	35	2	17	21	4
2016	1	27	1	35	24	TH	35	2	17	20	4
2016	1	27	3	0	16	TH	35	2	17	20	4
2016	1	27	4	46	28	TH	35	2	17	20	4
2016	1	27	5	40	56	TH	35	1	20	20	2
2016	1	27	5	40	56	TH	35	1	22	20	3
2016	1	27	5	57	20	TH	35	1	22	20	3
2016	1	27	6	2	40	TH	35	1	22	20	3
2016	1	27	6	8	0	TH	35	1	22	21	3
2016	1	27	6	14	40	TH	35	0	22	22	3
2016	1	27	6	30	0	TH	35	2	20	22	2
2016	1	27	6	44	8	TH	35	2	20	21	2
2016	1	27	6	59	12	TH	35	0	20	20	2
2016	1	27	7	39	28	TH	35	1	20	20	2
2016	1	27	7	53	48	TH	35	0	20	20	2
2016	1	27	8	1	20	TH	35	2	20	21	2
2016	1	27	8	31	12	TH	35	0	20	20	2
2016	1	27	8	36	44	TH	35	1	22	20	3
2016	1	27	8	53	4	TH	35	1	22	21	3
2016	1	27	8	59	16	TH	35	0	22	22	3
2016	1	27	9	8	40	TH	35	2	22	22	3
2016	1	27	9	25	32	TH	35	0	22	22	3
2016	1	27	9	36	16	TH	35	1	22	21	3
2016	1	27	10	2	4	TH	35	0	22	22	3
2016	1	27	10	51	48	TH	35	1	22	21	3
2016	1	27	11	7	52	TH	35	0	22	22	3
2016	1	27	11	16	16	TH	35	2	22	22	3
2016	1	27	11	29	8	TH	35	2	20	22	2
2016	1	27	11	37	48	TH	35	2	20	22	2
2016	1	27	11	58	16	TH	35	2	20	21	2
2016	1	27	12	53	20	TH	35	0	20	20	2
2016	1	27	14	21	24	TH	35	1	20	20	2
2016	1	27	14	37	24	TH	35	0	20	20	2
2016	1	27	14	45	52	TH	35	2	20	21	2
2016	1	27	15	15	44	TH	35	0	20	20	2
2016	1	27	16	11	16	TH	35	1	20	20	2
2016	1	27	16	26	28	TH	35	0	20	20	2
2016	1	27	16	34	4	TH	35	2	20	21	2
2016	1	27	17	16	28	TH	35	0	20	20	2
2016	1	27	18	27	20	TH	35	1	20	20	2
2016	1	27	18	42	4	TH	35	0	20	20	2
2016	1	27	18	47	56	TH	35	2	20	21	2
2016	1	27	20	24	4	TH	35	0	20	20	2
2016	1	27	21	23	12	TH	35	1	22	20	3
2016	1	27	21	40	56	TH	35	1	22	21	3
2016	1	27	21	46	44	TH	35	0	22	22	3
2016	1	27	22	43	20	TH	35	1	22	21	3
2016	1	27	22	59	24	TH	35	0	22	22	3
2016	1	27	23	3	0	TH	35	2	22	22	3
2016	1	27	23	3	0	TH	35	2	17	22	4
2016	1	27	23	28	48	TH	35	2	17	22	4
2016	1	27	23	48	48	TH	35	2	17	21	4
2016	1	28	0	40	52	TH	35	2	17	20	4
2016	1	28	2	4	20	TH	35	2	17	20	4
2016	1	28	3	55	44	TH	35	2	17	20	4
2016	1	28	5	59	36	TH	35	2	17	19	4
2016	1	28	6	30	0	TH	35	1	20	19	2
2016	1	28	6	46	12	TH	35	1	20	20	2
2016	1	28	6	51	8	TH	35	1	20	20	2
2016	1	28	6	56	52	TH	35	0	20	20	2
2016	1	28	7	37	36	TH	35	1	22	20	3
2016	1	28	7	56	44	TH	35	1	22	21	3
2016	1	28	8	3	28	TH	35	0	22	22	3
2016	1	28	8	34	36	TH	35	1	22	21	3
2016	1	28	8	52	36	TH	35	0	22	22	3
2016	1	28	9	32	44	TH	35	1	22	21	3
2016	1	28	9	47	0	TH	35	0	22	22	3
2016	1	28	10	15	36	TH	35	1	22	21	3
2016	1	28	10	32	16	TH	35	0	22	22	3
2016	1	28	11	18	16	TH	35	1	22	21	3
2016	1	28	11	34	4	TH	35	0	22	22	3
2016	1	28	11	42	8	TH	35	2	22	22	3
2016	1	28	12	15	4	TH	35	0	22	22	3
2016	1	28	13	7	25	TH	35	1	22	21	3
2016	1	28	13	22	40	TH	35	0	22	22	3
2016	1	28	13	33	52	TH	35	2	22	22	3
2016	1	28	14	9	28	TH	35	0	22	22	3
2016	1	28	14	33	16	TH	35	2	20	22	2
2016	1	28	15	55	48	TH	35	2	20	21	2
2016	1	28	16	46	8	TH	35	0	20	20	2
2016	1	28	18	38	48	TH	35	1	20	20	2
2016	1	28	18	54	28	TH	35	0	20	20	2
2016	1	28	19	2	28	TH	35	2	20	21	2
2016	1	28	19	33	8	TH	35	0	20	20	2
2016	1	28	20	27	0	TH	35	1	20	20	2
2016	1	28	20	42	12	TH	35	0	20	20	2
2016	1	28	20	54	12	TH	35	2	20	21	2
2016	1	28	21	16	28	TH	35	0	20	20	2
2016	1	28	21	36	56	TH	35	1	20	20	2
2016	1	28	21	52	8	TH	35	0	20	20	2
2016	1	28	21	58	24	TH	35	2	20	21	2
2016	1	28	22	34	4	TH	35	0	20	20	2
2016	1	28	23	19	16	TH	35	1	22	20	3
2016	1	28	23	19	52	TH	35	1	22	20	3
2016	1	28	23	35	0	TH	35	1	22	20	3
2016	1	28	23	40	48	TH	35	1	22	21	3
2016	1	28	23	47	4	TH	35	0	22	22	3
2016	1	29	0	17	12	TH	35	2	17	22	4
2016	1	29	0	20	56	TH	35	2	17	21	4
2016	1	29	0	37	28	TH	35	2	17	20	4
2016	1	29	1	15	12	TH	35	2	17	20	4
2016	1	29	2	12	40	TH	35	2	17	20	4
2016	1	29	3	26	20	TH	35	2	17	19	4
2016	1	29	5	6	12	TH	35	2	17	18	4
2016	1	29	6	30	0	TH	35	1	20	18	2
2016	1	29	6	49	0	TH	35	1	20	19	2
2016	1	29	6	54	20	TH	35	1	20	20	2
2016	1	29	7	1	4	TH	35	1	20	20	2
2016	1	29	7	8	16	TH	35	0	20	20	2
2016	1	29	7	40	32	TH	35	1	20	20	2
2016	1	29	7	58	24	TH	35	0	20	20	2
2016	1	29	8	35	4	TH	35	1	20	20	2
2016	1	29	8	51	32	TH	35	0	20	20	2
2016	1	29	9	32	24	TH	35	1	20	20	2
2016	1	29	9	49	16	TH	35	0	20	20	2
2016	1	29	10	35	16	TH	35	1	20	20	2
2016	1	29	10	50	32	TH	35	0	20	20	2
2016	1	29	11	41	48	TH	35	1	20	20	2
2016	1	29	11	58	48	TH	35	0	20	20	2
2016	1	29	12	5	20	TH	35	1	22	20	3
2016	1	29	12	6	0	TH	35	1	22	21	3
2016	1	29	12	17	36	TH	35	0	22	22	3
2016	1	29	12	48	52	TH	35	1	22	21	3
2016	1	29	13	6	48	TH	35	0	22	22	3
2016	1	29	13	42	52	TH	35	1	22	21	3
2016	1	29	14	0	12	TH	35	0	22	22	3
2016	1	29	14	45	4	TH	35	1	22	21	3
2016	1	29	15	2	4	TH	35	0	22	22	3
2016	1	29	15	43	32	TH	35	1	22	21	3
2016	1	29	16	0	36	TH	35	0	22	22	3
2016	1	29	16	43	8	TH	35	1	22	21	3
2016	1	29	16	58	24	TH	35	0	22	22	3
2016	1	29	17	42	52	TH	35	1	22	21	3
2016	1	29	17	59	28	TH	35	0	22	22	3
2016	1	29	18	45	20	TH	35	1	22	21	3
2016	1	29	19	1	48	TH	35	0	22	22	3
2016	1	29	19	38	16	TH	35	2	20	22	2
2016	1	29	19	43	28	TH	35	2	20	21	2
2016	1	29	20	16	16	TH	35	2	17	21	4
2016	1	29	20	19	40	TH	35	2	20	21	2
2016	1	29	20	19	44	TH	35	1	22	21	3
2016	1	29	20	40	56	TH	35	0	22	22	3
2016	1	29	21	22	16	TH	35	1	22	21	3
2016	1	29	21	39	8	TH	35	0	22	22	3
2016	1	29	22	25	24	TH	35	1	22	21	3
2016	1	29	22	40	56	TH	35	0	22	22	3
2016	1	29	22	54	24	TH	35	2	22	22	3
2016	1	29	23	16	12	TH	35	0	22	22	3
2016	1	29	23	41	12	TH	35	1	22	21	3
2016	1	29	23	50	48	TH	35	2	17	21	4
2016	1	30	1	3	12	TH	35	2	17	20	4
2016	1	30	2	11	32	TH	35	2	17	20	4
2016	1	30	3	32	40	TH	35	2	17	20	4
2016	1	30	5	11	28	TH	35	2	17	19	4
2016	1	30	5	23	28	TH	35	1	20	19	2
2016	1	30	5	23	28	TH	35	5	22	19	3
2016	1	30	5	39	24	TH	35	1	22	20	3
2016	1	30	5	44	44	TH	35	1	22	20	3
2016	1	30	5	51	28	TH	35	1	22	20	3
